DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	2p25.1	2	9150228	NR	AC093904.1 - ASAP2	ENSG00000240980	ENSG00000151693		4122	56537	rs955277-C	rs955277	0	955277	intergenic_variant	1	0.39	4E-10	9.397940008672037		0.92	[0.9-0.95]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	2q35	2	217818431	NR	TNS1			ENSG00000079308			rs2571445-A	rs2571445	0	2571445	missense_variant	0	0.39	3E-9	8.522878745280337		1.08	[1.05-1.1]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	2q36.3	2	228726001	NR	LINC01807			ENSG00000232023			rs4973115-A	rs4973115	0	4973115	intron_variant	0	0.08	4E-10	9.397940008672037		0.86	[0.83-0.9]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	2q37.3	2	238951008	NR	LINC01940 - HDAC4	ENSG00000227744	ENSG00000068024		24739	97160	rs62191105-T	rs62191105	0	62191105	intergenic_variant	1	0.19	9E-10	9.045757490560675		0.91	[0.88-0.94]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	3q21.1	3	123359232	NR	ADCY5			ENSG00000173175			rs2062432-G	rs2062432	0	2062432	intron_variant	0	0.48	8E-9	8.096910013008056		1.07	[1.05-1.1]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	3q21.3	3	128242335	NR	EEFSEC			ENSG00000132394			rs2955083-T	rs2955083	0	2955083	intron_variant	0	0.12	7E-9	8.154901959985743		0.9	[0.86-0.93]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	3q23	3	141428572	NR	ZBTB38			ENSG00000177311			rs7650602-C	rs7650602	0	7650602	intron_variant	0	0.45	1E-8	8.0		1.07	[1.05-1.1]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	3q26.2	3	169058538	NR	LINC01997 - MECOM	ENSG00000241383	ENSG00000085276		20122	24961	rs1420472-T	rs1420472	0	1420472	intergenic_variant	1	0.45	3E-8	7.522878745280337		1.07	[1.04-1.1]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q24	4	105212027	NR	TET2			ENSG00000168769			rs6533183-C	rs6533183	0	6533183	intron_variant	0	0.35	9E-13	12.045757490560675		0.91	[0.89-0.94]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q24	4	105897896	NR	NPNT			ENSG00000168743			rs34712979-A	rs34712979	0	34712979	splice_region_variant	0	0.25	3E-39	38.52287874528034		1.19	[1.16-1.22]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q31.21	4	143877448	NR	GYPE, AC107223.1			ENSG00000197465, ENSG00000251600			rs11727524-C	rs11727524	0	11727524	intron_variant	0	0.12	6E-10	9.221848749616356		1.11	[1.08-1.15]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q31.21	4	144558609	NR	AC098588.2, AC098588.3			ENSG00000285713, ENSG00000285783			rs6537293-G	rs6537293	0	6537293	intron_variant	0	0.39	2E-37	36.69897000433602		0.85	[0.83-0.87]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q31.21	4	145159944	NR	OTUD4			ENSG00000164164			rs11734405-C	rs11734405	0	11734405	intron_variant	0	0.49	3E-8	7.522878745280337		0.93	[0.91-0.96]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q31.1	5	132452443	NR	IRF1-AS1, AC116366.3			ENSG00000197536, ENSG00000283782			rs59041913-T	rs59041913	0	59041913	intron_variant	0	0.23	5E-6	5.301029995663981		1.07	[1.04-1.1]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q31.1	5	133046580	NR	AC113410.6			ENSG00000287054			rs57079115-T	rs57079115	0	57079115	intron_variant	0	0.26	5E-6	5.301029995663981		1.06	[1.04-1.09]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q32	5	148476959	NR	HTR4			ENSG00000164270			rs7733410-A	rs7733410	0	7733410	intron_variant	0	0.44	4E-17	16.397940008672037		0.9	[0.88-0.92]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q33.1	5	151215512	NR	CCDC69, GM2A			ENSG00000198624, ENSG00000196743			rs979453-G	rs979453	0	979453	intron_variant	0	0.33	4E-10	9.397940008672037		1.08	[1.06-1.11]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q33.3	5	157505368	NR	ADAM19			ENSG00000135074			rs2277027-C	rs2277027	0	2277027	intron_variant	0	0.35	6E-15	14.221848749616356		1.1	[1.08-1.13]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	5q35.1	5	171474582	NR	FGF18 - AC022440.1	ENSG00000156427	ENSG00000285914		16956	249993	rs12519165-A	rs12519165	0	12519165	regulatory_region_variant	1	0.39	5E-10	9.301029995663981		1.08	[1.06-1.11]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p24.3	6	7211585	NR	RREB1			ENSG00000124782			rs1334576-A	rs1334576	0	1334576	missense_variant	0	0.43	9E-10	9.045757490560675		1.08	[1.05-1.1]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.3	6	19843536	NR	ID4 - AL022726.1	ENSG00000172201	ENSG00000287138		1339	48861	rs6905736-C	rs6905736	0	6905736	intergenic_variant	1	0.15	4E-13	12.397940008672037		0.88	[0.85-0.91]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q13.3	4	74750496	NR	BTC			ENSG00000174808			rs35926103-G	rs35926103	0	35926103	intron_variant	0	0.26	6E-9	8.221848749616356		0.92	[0.9-0.95]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	4q22.1	4	88894544	NR	FAM13A			ENSG00000138640			rs13110699-T	rs13110699	0	13110699	intron_variant	0	0.18	7E-6	5.154901959985743		0.93	[0.9-0.96]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.2	6	26510520	NR	BTN1A1 - RNU6-502P	ENSG00000124557	ENSG00000199289		98	8831	rs3799383-T	rs3799383	0	3799383	intergenic_variant	1	0.14	9E-9	8.045757490560675		1.1	[1.07-1.14]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	27321997	NR	POM121L2 - VN1R10P	ENSG00000158553	ENSG00000220758		9827	2897	rs6923811-C	rs6923811	0	6923811	intergenic_variant	1	0.33	1E-10	10.0		1.09	[1.06-1.11]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p22.1	6	28235278	NR	ZSCAN9 - ZKSCAN4	ENSG00000137185	ENSG00000187626		1796	6419	rs13205211-G	rs13205211	0	13205211	intergenic_variant	1	0.11	1E-8	8.0		1.11	[1.07-1.15]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6p21.33	6	31896897	NR	EHMT2, EHMT2, EHMT2, EHMT2, EHMT2			ENSG00000236759, ENSG00000206376, ENSG00000232045, ENSG00000227333, ENSG00000204371			rs2844456-C	rs2844456	0	2844456	intron_variant	0	0.06	7E-13	12.154901959985743		0.82	[0.78-0.87]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6q21	6	108945052	NR	ARMC2			ENSG00000118690			rs2806356-C	rs2806356	0	2806356	intron_variant	0	0.18	1E-10	10.0		1.1	[1.07-1.14]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	6q24.2	6	142424746	NR	ADGRG6			ENSG00000112414			rs7753012-G	rs7753012	0	7753012	intron_variant	0	0.32	1E-31	31.0		0.85	[0.83-0.88]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	7p22.3	7	2712518	NR	AMZ1			ENSG00000174945			rs798565-A	rs798565	0	798565	synonymous_variant	0	0.29	7E-10	9.154901959985743		0.92	[0.9-0.94]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	7p21.1	7	20378567	NR	ITGB8			ENSG00000105855			rs12700188-G	rs12700188	0	12700188	intron_variant	0	0.41	1E-10	10.0		0.92	[0.9-0.95]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
2021-04-23	33106845	Kim W	2020-10-27	Am J Epidemiol	www.ncbi.nlm.nih.gov/pubmed/33106845	Genome-wide Gene-by-smoking Interaction Study of Chronic Obstructive Pulmonary Disease.	Chronic obstructive pulmonary disease x current smoker interaction (main effect)	21,077 European ancestry cases, 179,689 European ancestry controls	NA	9p24.2	9	4143749	NR	GLIS3			ENSG00000107249			rs10114763-T	rs10114763	0	10114763	intron_variant	0	0.42	4E-10	9.397940008672037		1.08	[1.05-1.11]	Affymetrix [9886854] (imputed)	N	chronic obstructive pulmonary disease	http://www.ebi.ac.uk/efo/EFO_0000341	GCST90016591	Genome-wide genotyping array
